,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,irradiation,weather_id,weather_main,weather_description,weather_icon
177980,1587412800,2020-04-20 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.79,31.61,29.59,30.08,1009,,,58,3.11,128,,,,,0,800,Clear,sky is clear,01n
177981,1587416400,2020-04-20 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.41,31.27,29.13,29.72,1009,,,57,2.61,130,,,,,2,800,Clear,sky is clear,01n
177982,1587420000,2020-04-20 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.13,30.18,27.85,28.45,1009,,,59,1.91,111,,,,,0,800,Clear,sky is clear,01n
177983,1587423600,2020-04-20 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.91,29.95,27.59,28.24,1008,,,59,1.8,112,,,,,2,800,Clear,sky is clear,01n
177984,1587427200,2020-04-21 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.09,31.24,28.74,29.41,1009,,,56,1.81,119,,,,,3,800,Clear,sky is clear,01n
177985,1587430800,2020-04-21 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.74,31.01,28.46,28.95,1010,,,58,1.8,133,,,,,0,800,Clear,sky is clear,01d
177986,1587434400,2020-04-21 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.85,33.56,30.7,31.02,1011,,,54,1.72,160,,,,,0,800,Clear,sky is clear,01d
177987,1587438000,2020-04-21 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.26,34.48,30.84,31.62,1012,,,56,1.68,192,,,,,0,800,Clear,sky is clear,01d
177988,1587441600,2020-04-21 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.69,35.3,31.01,32.29,1012,,,57,1.64,200,,,,,0,800,Clear,sky is clear,01d
177989,1587445200,2020-04-21 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.04,37.42,34.31,35.69,1011,,,40,1.47,187,,,,,0,800,Clear,sky is clear,01d
177990,1587448800,2020-04-21 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.74,39.71,36.96,38.48,1010,,,32,1.29,160,,,,,0,800,Clear,sky is clear,01d
177991,1587452400,2020-04-21 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,38.58,40.31,37.93,39.22,1009,,,30,1.45,128,,,,,0,800,Clear,sky is clear,01d
177992,1587456000,2020-04-21 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.71,41.58,40.21,41.3,1008,,,24,1.68,103,,,,,0,800,Clear,sky is clear,01d
177993,1587459600,2020-04-21 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,41.23,41.82,40.79,41.86,1007,,,23,1.94,89,,,,,0,800,Clear,sky is clear,01d
177994,1587463200,2020-04-21 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.12,40.67,39.72,40.65,1005,,,25,2.21,84,,,,,0,800,Clear,sky is clear,01d
177995,1587466800,2020-04-21 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.22,40.71,39.81,40.61,1005,,,26,2.69,83,,,,,0,800,Clear,sky is clear,01d
177996,1587470400,2020-04-21 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.29,39.79,39.85,40.49,1005,,,23,3.09,85,,,,,0,800,Clear,sky is clear,01d
177997,1587474000,2020-04-21 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.29,38.67,39.48,41.18,1006,,,18,2.93,91,,,,,0,800,Clear,sky is clear,01d
177998,1587477600,2020-04-21 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,38.48,36.44,37.87,39.47,1007,,,20,3.59,101,,,,,0,800,Clear,sky is clear,01n
177999,1587481200,2020-04-21 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.95,33.65,35.33,36.88,1008,,,25,4.53,110,,,,,0,800,Clear,sky is clear,01n
178000,1587484800,2020-04-21 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.39,33.47,34.88,36.17,1009,,,29,4.85,116,,,,,0,800,Clear,sky is clear,01n
178001,1587488400,2020-04-21 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.18,32.69,32.89,33.77,1010,,,40,4.53,122,,,,,2,800,Clear,sky is clear,01n
178002,1587492000,2020-04-21 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.6,32.75,32.32,33.18,1009,,,44,4.23,123,,,,,4,800,Clear,sky is clear,01n
178003,1587495600,2020-04-21 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.91,32.64,31.6,32.38,1009,,,46,3.47,118,,,,,2,800,Clear,sky is clear,01n
178004,1587499200,2020-04-21 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.39,32.1,30.11,30.84,1009,,,50,2.04,121,,,,,1,800,Clear,sky is clear,01n
178005,1587502800,2020-04-21 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.88,31.88,29.52,30.51,1009,,,50,1.33,148,,,,,3,800,Clear,sky is clear,01n
178006,1587506400,2020-04-21 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.21,31.44,28.71,29.89,1009,,,56,1.77,141,,,,,2,800,Clear,sky is clear,01n
178007,1587510000,2020-04-21 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.3,31.02,28.93,29.81,1008,,,56,2.55,143,,,,,2,800,Clear,sky is clear,01n
178008,1587513600,2020-04-22 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.31,31.53,30.06,30.66,1009,,,50,2.69,154,,,,,3,800,Clear,sky is clear,01n
178009,1587517200,2020-04-22 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.37,31.94,30.13,30.62,1009,,,50,2.22,167,,,,,1,800,Clear,sky is clear,01d
178010,1587520800,2020-04-22 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.91,33.7,31.77,31.97,1010,,,48,2.4,183,,,,,4,800,Clear,sky is clear,01d
178011,1587524400,2020-04-22 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.27,34.64,31.98,32.54,1010,,,52,2.7,202,,,,,6,800,Clear,sky is clear,01d
178012,1587528000,2020-04-22 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.57,35.99,32.05,33.1,1010,,,57,2.55,216,,,,,28,802,Clouds,scattered clouds,03d
178013,1587531600,2020-04-22 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.14,39.59,35.52,36.72,1010,,,45,2.01,219,,,,,66,803,Clouds,broken clouds,04d
178014,1587535200,2020-04-22 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,38.62,41.95,37.98,39.21,1009,,,37,1.43,212,,,,,84,800,Clear,sky is clear,01d
178015,1587538800,2020-04-22 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.18,43.02,38.41,39.9,1008,,,37,1.07,185,,,,,83,803,Clouds,broken clouds,04d
178016,1587542400,2020-04-22 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,41.03,44.66,40.43,41.79,1006,,,32,0.8,148,,,,,87,804,Clouds,overcast clouds,04d
178017,1587546000,2020-04-22 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,41.69,44.89,41.13,42.44,1005,,,30,1.07,110,,,,,73,803,Clouds,broken clouds,04d
178018,1587549600,2020-04-22 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.55,43.54,40.22,40.94,1004,,,33,1.78,98,,,,,77,803,Clouds,broken clouds,04d
178019,1587553200,2020-04-22 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.84,43.0,40.39,41.1,1004,,,31,2.42,91,,,,,65,803,Clouds,broken clouds,04d
178020,1587556800,2020-04-22 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.5,41.02,40.1,40.76,1004,,,27,3.15,88,,,,,42,802,Clouds,scattered clouds,03d
178021,1587560400,2020-04-22 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.66,39.46,40.13,41.3,1005,,,21,3.53,94,,,,,32,802,Clouds,scattered clouds,03d
178022,1587564000,2020-04-22 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.01,39.32,39.61,40.86,1006,,,24,3.59,102,,,,,26,802,Clouds,scattered clouds,03n
178023,1587567600,2020-04-22 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.77,35.68,36.24,37.5,1007,,,31,4.87,108,,,,,15,801,Clouds,few clouds,02n
178024,1587571200,2020-04-22 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.94,35.29,35.39,36.41,1008,,,36,5.22,113,,,,,18,801,Clouds,few clouds,02n
178025,1587574800,2020-04-22 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.9,34.03,33.5,34.21,1009,,,44,5.03,120,,,,,12,801,Clouds,few clouds,02n
178026,1587578400,2020-04-22 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.25,33.61,32.87,33.64,1009,,,44,4.32,127,,,,,10,800,Clear,sky is clear,01n
178027,1587582000,2020-04-22 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.85,33.75,32.54,33.34,1009,,,45,3.55,132,,,,,5,800,Clear,sky is clear,01n
178028,1587585600,2020-04-22 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.82,33.43,31.45,32.29,1009,,,50,3.04,132,,,,,8,800,Clear,sky is clear,01n
178029,1587589200,2020-04-22 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.29,33.3,31.0,31.79,1008,,,52,2.57,137,,,,,25,802,Clouds,scattered clouds,03n
178030,1587592800,2020-04-22 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.33,32.94,30.11,30.75,1008,,,56,1.94,147,,,,,58,803,Clouds,broken clouds,04n
178031,1587596400,2020-04-22 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.13,32.75,29.86,30.56,1008,,,56,1.79,171,,,,,75,803,Clouds,broken clouds,04n
178032,1587600000,2020-04-23 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.22,33.86,30.97,31.62,1008,,,51,1.42,193,,,,,81,803,Clouds,broken clouds,04n
178033,1587603600,2020-04-23 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.35,34.16,31.18,31.66,1009,,,51,1.25,211,,,,,81,803,Clouds,broken clouds,04d
178034,1587607200,2020-04-23 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.35,35.84,33.11,33.5,1010,,,48,2.3,250,,,,,93,804,Clouds,overcast clouds,04d
178035,1587610800,2020-04-23 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.74,36.99,33.36,34.17,1011,,,55,3.18,278,,,,,91,804,Clouds,overcast clouds,04d
178036,1587614400,2020-04-23 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.66,37.1,33.14,34.23,1011,,,57,3.34,293,,,,,85,804,Clouds,overcast clouds,04d
178037,1587618000,2020-04-23 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.86,40.28,36.23,37.48,1010,,,47,3.14,304,,,,,87,804,Clouds,overcast clouds,04d
178038,1587621600,2020-04-23 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.98,41.63,37.36,38.66,1009,,,43,2.44,313,,,,,89,804,Clouds,overcast clouds,04d
178039,1587625200,2020-04-23 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,38.27,42.49,37.67,38.93,1008,,,43,1.83,325,,,,,91,804,Clouds,overcast clouds,04d
178040,1587628800,2020-04-23 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.99,43.92,39.51,40.47,1006,,,37,1.48,355,,,,,92,804,Clouds,overcast clouds,04d
178041,1587632400,2020-04-23 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.77,44.05,40.35,41.32,1005,,,33,1.5,12,,,,,87,804,Clouds,overcast clouds,04d
178042,1587636000,2020-04-23 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.69,44.71,40.2,41.25,1004,,,37,1.84,21,,,,,77,803,Clouds,broken clouds,04d
178043,1587639600,2020-04-23 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.89,44.37,40.34,41.42,1003,,,35,2.02,27,,,,,73,803,Clouds,broken clouds,04d
178044,1587643200,2020-04-23 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.95,43.76,40.57,41.29,1003,,,32,1.93,40,,,,,56,803,Clouds,broken clouds,04d
178045,1587646800,2020-04-23 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,41.11,42.82,40.46,41.93,1004,,,28,2.13,71,,,,,47,802,Clouds,scattered clouds,03d
178046,1587650400,2020-04-23 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.81,41.1,39.0,40.93,1006,,,29,2.38,106,,,,,55,803,Clouds,broken clouds,04n
178047,1587654000,2020-04-23 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.32,37.61,36.49,38.4,1006,,,33,3.76,120,,,,,36,802,Clouds,scattered clouds,03n
178048,1587657600,2020-04-23 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.08,36.51,35.75,36.65,1007,,,38,4.32,125,,,,,43,802,Clouds,scattered clouds,03n
178049,1587661200,2020-04-23 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.22,36.06,34.02,34.57,1008,,,51,4.55,127,,,,,28,802,Clouds,scattered clouds,03n
178050,1587664800,2020-04-23 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.93,35.56,33.65,34.28,1008,,,51,4.65,129,,,,,32,802,Clouds,scattered clouds,03n
178051,1587668400,2020-04-23 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.58,35.07,33.26,33.96,1007,,,51,4.6,135,,,,,37,802,Clouds,scattered clouds,03n
178052,1587672000,2020-04-23 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.45,34.66,32.12,32.86,1007,,,54,3.5,153,,,,,29,802,Clouds,scattered clouds,03n
178053,1587675600,2020-04-23 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.25,34.71,31.76,32.74,1007,,,54,3.0,175,,,,,52,803,Clouds,broken clouds,04n
178054,1587679200,2020-04-23 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.42,33.75,30.9,32.03,1007,,,53,2.42,182,,,,,80,803,Clouds,broken clouds,04n
178055,1587682800,2020-04-23 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.53,33.66,31.06,32.09,1008,,,52,2.56,199,,,,,92,804,Clouds,overcast clouds,04n
178056,1587686400,2020-04-24 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.48,34.36,32.12,32.97,1009,,,49,2.85,220,,,,,88,804,Clouds,overcast clouds,04n
178057,1587690000,2020-04-24 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.41,34.36,32.13,32.71,1009,,,50,2.93,239,,,,,87,804,Clouds,overcast clouds,04d
178058,1587693600,2020-04-24 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.95,35.47,32.56,33.46,1010,,,55,3.65,252,,,,,93,804,Clouds,overcast clouds,04d
178059,1587697200,2020-04-24 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.72,35.77,32.16,33.45,1010,,,59,3.65,248,,,,,88,804,Clouds,overcast clouds,04d
178060,1587700800,2020-04-24 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,33.09,36.01,32.37,34.0,1010,,,59,4.12,236,,,,,71,803,Clouds,broken clouds,04d
178061,1587704400,2020-04-24 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.72,38.17,34.92,36.64,1010,,,48,3.98,236,,,,,73,803,Clouds,broken clouds,04d
178062,1587708000,2020-04-24 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.56,39.91,37.02,38.26,1009,,,41,3.38,241,,,,,82,803,Clouds,broken clouds,04d
178063,1587711600,2020-04-24 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,38.1,41.09,37.52,38.81,1008,,,40,2.52,242,,,,,80,803,Clouds,broken clouds,04d
178064,1587715200,2020-04-24 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.91,42.99,39.42,40.64,1006,,,35,1.95,240,,,,,74,803,Clouds,broken clouds,04d
178065,1587718800,2020-04-24 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.31,43.7,39.82,40.9,1005,,,34,1.41,233,,,,,67,803,Clouds,broken clouds,04d
178066,1587722400,2020-04-24 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.35,43.13,38.83,39.8,1004,,,37,1.26,226,,,,,80,803,Clouds,broken clouds,04d
178067,1587726000,2020-04-24 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.9,43.83,39.48,40.23,1004,,,36,1.07,218,,,,,58,803,Clouds,broken clouds,04d
178068,1587729600,2020-04-24 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.35,43.48,39.69,40.71,1004,,,33,1.45,217,,,,,54,803,Clouds,broken clouds,04d
178069,1587733200,2020-04-24 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.58,42.67,39.12,41.43,1005,,,29,1.65,189,,,,,45,802,Clouds,scattered clouds,03d
178070,1587736800,2020-04-24 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,38.5,40.2,37.33,39.32,1005,,,32,2.09,158,,,,,37,802,Clouds,scattered clouds,03n
178071,1587740400,2020-04-24 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.73,38.05,35.53,37.45,1006,,,35,2.56,155,,,,,44,802,Clouds,scattered clouds,03n
178072,1587744000,2020-04-24 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.41,37.51,35.42,37.0,1007,,,36,2.99,158,,,,,17,801,Clouds,few clouds,02n
178073,1587747600,2020-04-24 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,35.12,36.48,34.25,35.67,1007,,,41,3.24,168,,,,,20,801,Clouds,few clouds,02n
178074,1587751200,2020-04-24 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.67,35.85,33.98,35.14,1007,,,42,3.49,194,,,,,27,802,Clouds,scattered clouds,03n
178075,1587754800,2020-04-24 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,34.0,34.73,33.43,34.51,1007,,,42,3.74,218,,,,,59,803,Clouds,broken clouds,04n
178076,1587758400,2020-04-24 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.95,33.95,32.37,33.44,1007,,,45,3.46,234,,,,,85,804,Clouds,overcast clouds,04n
178077,1587762000,2020-04-24 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.69,34.2,32.05,33.07,1007,,,47,3.04,251,,,,,92,804,Clouds,overcast clouds,04n
178078,1587765600,2020-04-24 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.15,34.4,31.47,32.69,1007,,,53,3.01,270,,,,,86,804,Clouds,overcast clouds,04n
178079,1587769200,2020-04-24 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.91,34.27,31.28,32.51,1007,,,56,3.36,277,,,,,92,804,Clouds,overcast clouds,04n
178080,1587772800,2020-04-25 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.41,35.51,31.82,32.96,1008,,,59,3.35,280,,,,,82,803,Clouds,broken clouds,04n
178081,1587776400,2020-04-25 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.38,35.55,31.75,32.94,1008,,,62,3.91,277,,,,,72,803,Clouds,broken clouds,04d
178082,1587780000,2020-04-25 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.73,35.29,32.02,33.39,1009,,,61,4.82,274,,,,,69,803,Clouds,broken clouds,04d
178083,1587783600,2020-04-25 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.46,34.74,31.77,33.17,1010,,,62,5.24,270,,,,,79,803,Clouds,broken clouds,04d
178084,1587787200,2020-04-25 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,32.66,34.88,31.96,33.45,1010,,,61,5.25,269,,,,,90,804,Clouds,overcast clouds,04d
178085,1587790800,2020-04-25 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,36.52,38.67,35.86,37.29,1009,,,48,5.0,271,,,,,90,804,Clouds,overcast clouds,04d
178086,1587794400,2020-04-25 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,38.32,40.13,37.78,39.05,1009,,,41,4.68,280,,,,,94,804,Clouds,overcast clouds,04d
178087,1587798000,2020-04-25 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.05,41.34,38.55,39.76,1008,,,40,4.18,285,,,,,90,804,Clouds,overcast clouds,04d
178088,1587801600,2020-04-25 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.29,38.95,38.0,40.48,1007,,,22,2.1,120,,,,,20,721,Haze,haze,50d
178089,1587805200,2020-04-25 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.37,39.06,38.0,40.76,1006,,,22,2.1,120,,,,,20,721,Haze,haze,50d
178090,1587808800,2020-04-25 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,37.9,37.19,37.45,38.47,1005,,,22,2.1,120,,,,,20,721,Haze,haze,50d
178091,1587812400,2020-04-25 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.35,41.06,38.73,39.92,1004,,,35,3.55,318,,,,,99,804,Clouds,overcast clouds,04d
178092,1587816000,2020-04-25 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,40.0,41.44,39.22,40.93,1004,,,31,2.97,314,,,,,100,804,Clouds,overcast clouds,04d
178093,1587819600,2020-04-25 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,39.44,40.61,38.78,40.19,1005,,,30,2.7,321,,,,,100,804,Clouds,overcast clouds,04d
